-2.800000000000000711e+00,-1.099999999999999645e+00,-3.000000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-1.795841209829867502e+00
-2.900000000000000355e+00,-1.199999999999999734e+00,-6.000000000000000000e+01,-3.290896534380866045e-01,1.900000000000001688e-01,1.795841209829867502e+00
-3.000000000000000000e+00,-1.299999999999999822e+00,-3.000000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-1.795841209829867502e+00
-3.099999999999999645e+00,-1.399999999999999911e+00,-6.000000000000000000e+01,-3.290896534380866045e-01,1.900000000000001688e-01,1.795841209829867502e+00
-3.200000000000001066e+00,-1.500000000000000000e+00,-3.000000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-1.795841209829867502e+00
-3.300000000000000711e+00,-1.599999999999999645e+00,-6.000000000000000000e+01,-3.290896534380866045e-01,1.900000000000001688e-01,1.795841209829867502e+00
-3.400000000000000355e+00,-1.699999999999999734e+00,-3.000000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-1.795841209829867502e+00
-3.500000000000000000e+00,-1.799999999999999822e+00,-6.000000000000000000e+01,-3.290896534380866045e-01,1.900000000000001688e-01,1.795841209829867502e+00
-3.599999999999999645e+00,-2.000000000000000000e+00,-6.000000000000000000e+01,-3.800000000000001155e-01,6.581793068761733201e-01,-0.000000000000000000e+00
-3.700000000000001066e+00,-2.099999999999999645e+00,-3.000000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-1.795841209829867502e+00
-3.800000000000000711e+00,-2.199999999999999734e+00,-6.000000000000000000e+01,-3.290896534380866045e-01,1.900000000000001688e-01,1.795841209829867502e+00
-3.900000000000000355e+00,-2.299999999999999822e+00,-3.000000000000000000e+01,-1.900000000000000577e-01,3.290896534380866600e-01,-1.795841209829867502e+00
